"gi","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop","database","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
NA,"OM328878.1",136,0,0,629,612,494,511,494,629,"nt",9519,"Lagothrix lagotricha","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Atelidae","Atelinae","Lagothrix","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328867.1",136,0,0,629,612,494,511,494,629,"nt",198115,"Alouatta macconnelli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Atelidae","Alouattinae","Alouatta","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328866.1",136,0,0,629,612,494,511,494,629,"nt",9507,"Ateles belzebuth","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Atelidae","Atelinae","Ateles","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328862.1",136,0,0,629,612,494,511,494,629,"nt",183328,"Alouatta guariba","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Atelidae","Alouattinae","Alouatta","Simiiformes",NA,"Euarchontoglires",NA,NA,"Alouatta guariba clamitans",NA,NA,"Platyrrhini",NA
NA,"OM328861.1",136,0,0,629,612,494,511,494,629,"nt",9502,"Alouatta caraya","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Atelidae","Alouattinae","Alouatta","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329024.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329023.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329022.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329021.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329020.1",136,0,0,629,612,494,511,494,629,"nt",2946522,"Saimiri macrodon","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329019.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329018.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329017.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329016.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329015.1",136,0,0,629,612,494,511,494,629,"nt",9521,"Saimiri sciureus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329014.1",136,0,0,629,612,494,511,494,629,"nt",9521,"Saimiri sciureus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329013.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329012.1",136,0,0,629,612,494,511,494,629,"nt",2946522,"Saimiri macrodon","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329011.1",136,0,0,629,612,494,511,494,629,"nt",2946522,"Saimiri macrodon","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329010.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329009.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329008.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329007.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329006.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329005.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329004.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329003.1",136,0,0,628,611,493,510,493,628,"nt",2946521,"Saimiri cassiquiarensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329002.1",136,0,0,630,613,495,512,495,630,"nt",9487,"Leontocebus fuscicollis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Leontocebus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329001.1",136,0,0,628,611,493,510,493,628,"nt",9488,"Saguinus mystax","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329000.1",136,0,0,628,611,493,510,493,628,"nt",30586,"Saguinus midas","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064179.1",136,0,0,628,611,493,510,493,628,"nt",30586,"Saguinus midas","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064178.1",136,0,0,628,611,493,510,493,628,"nt",2918764,"Saguinus labiatus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,"Saguinus labiatus rufiventer",NA,NA,"Platyrrhini",NA
NA,"OM328997.1",136,0,0,629,612,494,511,494,629,"nt",343424,"Leontocebus fuscicollis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Leontocebus","Simiiformes",NA,"Euarchontoglires",NA,NA,"Leontocebus fuscicollis weddelli",NA,NA,"Platyrrhini",NA
NA,"OM328996.1",136,0,0,628,611,493,510,493,628,"nt",37588,"Saguinus bicolor","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328960.1",136,0,0,626,609,491,508,491,626,"nt",9493,"Cebuella pygmaea","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Cebuella","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328943.1",136,0,0,626,609,491,508,491,626,"nt",2826950,"Cebuella niveiventris","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Cebuella","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328939.1",136,0,0,626,609,491,508,491,626,"nt",2946523,"Mico sp. n. MJ-2022","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Mico","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328938.1",136,0,0,626,609,491,508,491,626,"nt",9482,"Mico argentatus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Mico","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328937.1",136,0,0,627,610,492,509,492,627,"nt",52232,"Mico humeralifer","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Mico","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328928.1",136,0,0,629,612,494,511,494,629,"nt",70928,"Saimiri oerstedii","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328925.1",136,0,0,629,612,494,511,494,629,"nt",43778,"Saguinus geoffroyi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328898.1",136,0,0,628,611,493,510,493,628,"nt",2946525,"Saguinus sp. MJ-2022","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064171.1",136,0,0,629,612,494,511,494,629,"nt",9489,"Leontocebus nigricollis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Leontocebus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064170.1",136,0,0,626,609,491,508,491,626,"nt",2826950,"Cebuella niveiventris","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Cebuella","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064168.1",136,0,0,629,612,494,511,494,629,"nt",66265,"Saimiri ustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Saimiriinae","Saimiri","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064166.1",136,0,0,628,611,493,510,493,628,"nt",1079039,"Saguinus inustus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Saguinus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"NC_064164.1",136,0,0,626,609,491,508,491,626,"nt",666519,"Mico humilis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cebidae","Callitrichinae","Mico","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329064.1",136,0,0,627,610,492,509,492,627,"nt",658400,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus rubicundus",NA,NA,"Platyrrhini",NA
NA,"OM329063.1",136,0,0,628,611,493,510,493,628,"nt",658400,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus rubicundus",NA,NA,"Platyrrhini",NA
NA,"OM329062.1",136,0,0,627,610,492,509,492,627,"nt",658400,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus rubicundus",NA,NA,"Platyrrhini",NA
NA,"OM329061.1",136,0,0,628,611,493,510,493,628,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM329039.1",136,0,0,627,610,492,509,492,627,"nt",198627,"Chiropotes albinasus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328995.1",136,0,0,626,609,491,508,491,626,"nt",2946524,"Pithecia sp. MJ-2022","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328981.1",136,0,0,626,609,491,508,491,626,"nt",2946518,"Pithecia pissinatti","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328980.1",136,0,0,627,610,492,509,492,627,"nt",658221,"Chiropotes chiropotes","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328979.1",136,0,0,627,610,492,509,492,627,"nt",280163,"Chiropotes israelita","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328978.1",136,0,0,627,610,492,509,492,627,"nt",280163,"Chiropotes israelita","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328977.1",136,0,0,627,610,492,509,492,627,"nt",280163,"Chiropotes israelita","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328976.1",136,0,0,627,610,492,509,492,627,"nt",198627,"Chiropotes albinasus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328975.1",136,0,0,627,610,492,509,492,627,"nt",198627,"Chiropotes albinasus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328962.1",136,0,0,627,610,492,509,492,627,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328959.1",136,0,0,627,610,492,509,492,627,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328948.1",136,0,0,628,611,493,510,493,628,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328947.1",136,0,0,627,610,492,509,492,627,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328946.1",136,0,0,627,610,492,509,492,627,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328945.1",136,0,0,627,610,492,509,492,627,"nt",30596,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328942.1",136,0,0,630,613,495,512,495,630,"nt",57176,"Aotus vociferans","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Aotidae",NA,"Aotus","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328924.1",136,0,0,626,609,491,508,491,626,"nt",2946518,"Pithecia pissinatti","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328923.1",136,0,0,626,609,491,508,491,626,"nt",2946516,"Pithecia hirsuta","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328921.1",136,0,0,627,610,492,509,492,627,"nt",198627,"Chiropotes albinasus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Chiropotes","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328913.1",136,0,0,628,611,493,510,493,628,"nt",2946513,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus ucayalii",NA,NA,"Platyrrhini",NA
NA,"OM328912.1",136,0,0,628,611,493,510,493,628,"nt",658398,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus novaesi",NA,NA,"Platyrrhini",NA
NA,"OM328911.1",136,0,0,628,611,493,510,493,628,"nt",535896,"Cacajao ayresi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328910.1",136,0,0,628,611,493,510,493,628,"nt",535897,"Cacajao hosomi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328909.1",136,0,0,628,611,493,510,493,628,"nt",658400,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus rubicundus",NA,NA,"Platyrrhini",NA
NA,"OM328908.1",136,0,0,628,611,493,510,493,628,"nt",70825,"Cacajao melanocephalus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328906.1",136,0,0,628,611,493,510,493,628,"nt",2946513,"Cacajao calvus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Cacajao","Simiiformes",NA,"Euarchontoglires",NA,NA,"Cacajao calvus ucayalii",NA,NA,"Platyrrhini",NA
NA,"OM328905.1",136,0,0,626,609,491,508,491,626,"nt",2946514,"Pithecia albicans","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328904.1",136,0,0,626,609,491,508,491,626,"nt",2946517,"Pithecia mittermeieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
NA,"OM328903.1",136,0,0,626,609,491,508,491,626,"nt",2946516,"Pithecia hirsuta","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Pitheciidae","Pitheciinae","Pithecia","Simiiformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,"Platyrrhini",NA
