"gi","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop","amplicon_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
NA,"ON357727.1",136,0,0,638,621,503,520,503,638,100,1303335,"Lonchophylla concava","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Lonchophyllinae","Lonchophylla",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357721.1",135,0,0,636,619,502,519,502,636,99,190509,"Lonchophylla robusta","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Lonchophyllinae","Lonchophylla",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON310506.1",136,1,0,630,613,495,512,495,630,100,409031,"Lophostoma brasiliense","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Phyllostominae","Lophostoma",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357722.1",136,0,0,636,619,501,518,501,636,100,148065,"Micronycteris hirsuta","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Phyllostominae","Micronycteris",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357728.1",135,0,0,634,617,500,517,500,634,99,148066,"Micronycteris megalotis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Phyllostominae","Micronycteris",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357733.1",136,0,0,632,615,497,514,497,632,100,89673,"Phyllostomus discolor","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Phyllostominae","Phyllostomus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357734.1",136,0,0,634,617,499,516,499,634,100,574066,"Platyrrhinus lineatus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus",NA,NA,"Laurasiatheria",NA,NA,"Platyrrhinus lineatus nigellus",NA,NA,NA,NA
NA,"ON357723.1",136,0,0,634,617,499,516,499,634,100,574081,"Platyrrhinus matapalensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357724.1",136,0,0,632,615,497,514,497,632,100,2019462,"Sturnira bakeri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357737.1",136,1,0,632,615,497,514,497,632,100,2019462,"Sturnira bakeri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357736.1",136,1,0,632,615,497,514,497,632,100,2019462,"Sturnira bakeri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357735.1",136,1,0,632,615,497,514,497,632,100,2019462,"Sturnira bakeri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357738.1",136,0,0,633,616,498,515,498,633,100,192405,"Sturnira ludovici","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357731.1",134,0,1,642,625,509,526,509,642,98,159322,"Myotis albescens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Vespertilionidae",NA,"Myotis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357732.1",134,0,0,629,612,496,513,496,629,98,124752,"Myotis riparius","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Vespertilionidae",NA,"Myotis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON357730.1",134,0,0,865,848,732,749,732,865,98,124752,"Myotis riparius","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Vespertilionidae",NA,"Myotis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"MZ435948.1",136,0,0,631,614,496,513,496,631,100,2783555,"Submyotodon moupinensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Chiroptera","Vespertilionidae",NA,"Submyotodon",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"NC_065133.1",135,0,0,631,614,497,514,497,631,99,1701144,"Lepus tibetanus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Lagomorpha","Leporidae",NA,"Lepus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"NC_065434.1",135,0,0,627,610,493,510,493,627,99,9460,"Cheirogaleus medius","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cheirogaleidae",NA,"Cheirogaleus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM062614.1",136,1,0,1207,1190,1072,1089,1072,1207,100,63221,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,"Homo sapiens neanderthalensis",NA,NA,"Catarrhini",NA
NA,"MZ475297.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475296.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475295.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475294.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475293.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475292.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475291.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MZ475290.1",136,1,0,1211,1194,1076,1093,1076,1211,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597814.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597813.1",136,1,0,1214,1197,1079,1096,1079,1214,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597812.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597811.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597810.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597809.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597808.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597807.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597806.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597805.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597804.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597803.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597802.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597801.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597800.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597799.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597798.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597797.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597796.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597795.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597794.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597793.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597792.1",136,1,0,1213,1196,1078,1095,1078,1213,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597791.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597790.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597789.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597788.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597787.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597786.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597785.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597784.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597783.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597782.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597781.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597780.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597779.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597778.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597777.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597776.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597775.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597774.1",136,1,0,1213,1196,1078,1095,1078,1213,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597773.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597772.1",136,1,0,1213,1196,1078,1095,1078,1213,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597771.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597770.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597769.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597768.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597767.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597766.1",136,1,0,1213,1196,1078,1095,1078,1213,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597765.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597764.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597763.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597762.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597761.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597760.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597759.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597758.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"ON597757.1",136,1,0,1212,1195,1077,1094,1077,1212,100,9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
